 ,Label,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen
445,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,1.673,49.273,41,62,242.002,261.570,82.419,542
446,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.152,45.000,45,45,213.500,261.074,6.843,45
447,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.152,40.000,40,40,252.495,261.464,6.083,40
448,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.152,41.000,41,41,275.112,261.854,6.235,41
449,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.760,48.200,41,58,245.710,263.180,36.647,241
450,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,4.106,56.037,40,82,244.263,264.526,230.073,1513
451,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.152,52.000,52,52,274.332,264.584,7.907,52
452,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.456,47.667,40,54,75.716,265.103,21.745,143
453,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.912,45.667,40,63,127.515,266.143,41.665,274
454,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.304,46.500,46,47,241.771,265.753,14.142,93
455,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.152,43.000,43,43,298.120,266.143,6.539,43
456,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,3.650,53.833,40,82,125.565,267.394,196.466,1292
457,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.912,53.833,45,67,243.136,266.988,49.117,323
458,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.152,41.000,41,41,231.048,266.923,6.235,41
459,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,1.064,67.000,50,93,127.988,267.480,71.318,469
460,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.304,50.500,48,53,140.383,268.093,15.358,101
461,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,3.193,60.048,40,117,128.044,269.003,191.752,1261
462,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.152,40.000,40,40,138.629,268.483,6.083,40
463,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.152,41.000,41,41,229.878,268.483,6.235,41
464,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.152,40.000,40,40,135.119,268.873,6.083,40
465,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.152,44.000,44,44,122.250,269.653,6.691,44
466,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.912,52.333,42,65,124.265,270.303,47.748,314
467,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.304,48.000,41,55,122.055,270.433,14.598,96
468,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.304,49.000,41,57,310.403,270.433,14.902,98
469,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.760,51.200,40,64,133.325,271.213,38.928,256
470,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.152,43.000,43,43,252.105,270.823,6.539,43
471,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.304,41.000,40,42,127.125,271.213,12.469,82
472,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.912,50.500,40,62,142.138,271.408,46.075,303
473,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.760,47.000,43,54,123.342,271.759,35.735,235
474,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.152,50.000,50,50,250.935,271.603,7.603,50
475,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.304,47.500,45,50,233.192,271.993,14.446,95
476,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.304,44.500,42,47,246.256,272.578,13.534,89
477,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,14.294,61.000,40,118,247.434,276.183,871.934,5734
478,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.152,50.000,50,50,248.595,273.942,7.603,50
479,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,1.217,63.000,45,90,254.835,274.137,76.640,504
480,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.608,45.000,40,57,235.922,274.332,27.371,180
481,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.304,49.000,46,52,249.570,274.527,14.902,98
482,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.152,41.000,41,41,256.395,277.062,6.235,41
483,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.304,40.500,40,41,246.061,277.452,12.317,81
484,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,1.064,48.000,40,63,254.055,277.842,51.093,336
485,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.760,48.800,41,55,255.537,278.466,37.104,244
486,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.456,50.000,48,53,260.164,281.092,22.810,150
487,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.760,48.800,42,56,308.960,281.586,37.104,244
488,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.760,56.000,40,79,248.907,282.287,42.578,280
489,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.152,43.000,43,43,310.598,282.911,6.539,43
490,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.456,53.667,50,60,245.866,283.691,24.482,161
491,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.912,52.333,41,67,247.231,284.471,47.748,314
492,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.152,40.000,40,40,313.718,284.471,6.083,40
493,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.304,40.000,40,40,138.434,290.320,12.165,80
494,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.912,48.500,45,58,161.311,293.050,44.251,291
495,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,1.064,56.000,50,64,138.239,293.941,59.609,392
496,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,1.977,48.846,40,65,159.596,294.670,96.561,635
497,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,3.497,71.435,41,129,162.551,296.611,249.841,1643
498,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,1.977,51.077,41,71,159.266,297.550,100.970,664
499,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,14.294,58.457,40,101,161.126,299.949,835.591,5495
500,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.456,49.333,42,56,204.921,305.529,22.505,148
501,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,52.158,62.898,40,149,214.876,309.285,3280.625,21574
502,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.152,40.000,40,40,205.701,308.648,6.083,40
503,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,1.064,53.857,43,76,206.592,310.097,57.328,377
504,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.304,44.500,44,45,246.451,309.818,13.534,89
505,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,3.345,49.318,40,69,195.739,311.786,164.989,1085
506,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,2.129,51.000,40,75,206.592,312.046,108.574,714
507,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,4.106,49.148,40,67,208.084,313.559,201.789,1327
508,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,1.825,46.500,40,56,196.797,314.790,84.852,558
509,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,3.802,55.760,40,108,213.016,315.246,211.977,1394
510,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.456,52.333,41,61,208.170,316.577,23.874,157
511,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.912,47.167,40,53,206.350,316.967,43.034,283
512,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.152,40.000,40,40,196.732,317.227,6.083,40
513,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.456,45.667,40,53,209.210,318.657,20.833,137
514,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.152,42.000,42,42,195.952,318.787,6.387,42
515,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,2.281,51.667,40,68,270.303,320.139,117.849,775
516,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.912,52.667,40,79,266.858,320.477,48.052,316
517,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.304,40.500,40,41,283.691,326.391,12.317,81
518,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.304,45.500,44,47,285.446,330.291,13.838,91
519,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.456,48.667,44,55,288.761,330.096,22.201,146
520,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.152,43.000,43,43,290.710,330.096,6.539,43
521,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.152,45.000,45,45,292.270,330.096,6.843,45
522,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.304,43.000,40,46,293.635,330.096,13.077,86
523,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.152,41.000,41,41,297.340,331.266,6.235,41
524,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.304,44.000,42,46,298.315,331.656,13.382,88
525,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.152,41.000,41,41,297.340,332.435,6.235,41
526,vms20_3a_F2_L1_Dapi-gad1b-chGFP488-vglut2-rbRFP594-syt11b-B3-647_3D_Total HCR Signal.tif,0.304,44.500,41,48,296.950,333.800,13.534,89
